txn_id,txn_date,txn_type,customer_id,customer_segment,origin_id,destination_id,vendor_id,line_item,quantity,uom,revenue,direct_cost,cost_category,invoice_id,payment_date
TXN0011594,2025-01-07,sale,CUST0021,enterprise,LOC008,LOC010,,bulk_transport,6.99,tonnes,92.74,40.19,labor,INV0003864,25/02/2025
TXN0014476,03/08/2025,sale,CUST0033,,LOC012,LOC009,,freight_charge,10.6,trips,424.28,286.72,labor,INV0004825,18/03/2025
TXN0008488,04-May-2025,sale,CUST0017,,LOC002,LOC007,VEND015,tanker_transport,10.61,litres,332.83,210.98,packaging,INV0002829,2025-06-09
TXN0009713,2025-04-07,sale,CUST0038,smb,LOC001,LOC011,,handling_fee,11.96,cartons,507.87,375.63,tolls,INV0003237,10-Jun-2025
TXN0018168,21-May-2024,sale,CUST0025,,LOC007,LOC006,,tanker_transport,0.1,litres,1.5,0.99,maintenance,INV0006056,17/06/2024
TXN0013848,06/26/2025,sale,CUST0033,smb,LOC009,LOC004,,fuel_surcharge,7.56,,106.92,,,INV0004616,05/07/2025
TXN0014804,09-Jan-2024,sale,CUST0020,smb,LOC003,LOC012,VEND014,tanker_transport,10.51,litres,441.34,192.45,packaging,INV0004934,03/03/2024
TXN0014375,2024-09-17,sale,CUST0015,,LOC010,LOC006,,handling_fee,8.33,cartons,349.69,153.0,maintenance,INV0004791,2024-10-24
TXN0008219,16/08/2024,sale,CUST0001,enterprise,LOC009,LOC002,,bulk_transport,8.72,tonnes,430.4,339.18,maintenance,INV0002739,22-Oct-2024
TXN0014843,2025-03-19,sale,CUST0033,,LOC010,LOC007,VEND002,handling_fee,8.3,cartons,187.33,,,INV0004947,2025-05-19
TXN0017271,06/13/2025,sale,CUST0004,smb,LOC007,LOC004,,freight_charge,14.13,trips,522.26,316.61,packaging,INV0005757,2025-09-03
TXN0006772,05/07/2025,sale,CUST0018,enterprise,LOC005,LOC004,,bulk_transport,3.54,tonnes,135.92,77.87,tolls,INV0002257,08/07/2025
TXN0017249,2024-08-12,sale,CUST0032,,LOC005,LOC011,,tanker_transport,0.54,litres,20.0,9.0,packaging,INV0005749,
TXN0011923,2024-08-13,sale,CUST0037,mid_market,LOC011,LOC002,,storage_fee,11.64,,258.5,127.01,fuel,INV0003974,10/05/2024
TXN0011440,01/02/2025,sale,CUST0021,mid_market,LOC009,LOC002,,storage_fee,13.16,,508.73,266.17,labor,INV0003813,13-Mar-2025
TXN0015879,17/01/2025,sale,CUST0006,enterprise,LOC001,LOC011,,fuel_surcharge,6.73,trips,210.73,158.94,labor,INV0005293,30/03/2025
TXN0017889,10/08/2024,sale,CUST0012,smb,LOC004,LOC003,VEND008,freight_charge,11.64,trips,243.61,150.04,tolls,INV0005963,13-Aug-2024
TXN0018498,28/03/2025,sale,CUST0002,smb,LOC002,LOC009,,storage_fee,2.76,,23.17,9.46,fuel,INV0006166,05/31/2025
TXN0007257,07-Jul-2025,sale,CUST0004,mid_market,LOC004,LOC009,,freight_charge,9.77,trips,184.31,132.24,labor,INV0002419,2025-07-20
TXN0002580,2024-11-18,sale,CUST0012,enterprise,LOC010,LOC007,,documentation_fee,10.38,,472.41,341.07,labor,INV0000860,09-Feb-2025
TXN0007966,2024-06-28,sale,CUST0022,,LOC010,LOC006,,handling_fee,3.95,cartons,108.38,61.58,maintenance,INV0002655,08/19/2024
TXN0002156,01/03/2025,sale,CUST0026,smb,LOC001,LOC011,,freight_charge,11.53,trips,485.81,292.65,tolls,INV0000718,01/02/2025
TXN0004340,19-Sep-2024,sale,CUST0021,smb,LOC005,LOC003,VEND013,bulk_transport,8.46,tonnes,256.15,179.27,labor,INV0001446,24-Nov-2024
TXN0012936,13/04/2024,sale,CUST0024,enterprise,LOC003,LOC012,VEND014,bulk_transport,13.56,tonnes,608.88,267.52,maintenance,INV0004312,2024-06-10
TXN0009562,2024-09-26,sale,CUST0018,,LOC008,LOC009,VEND013,fuel_surcharge,0.37,trips,5.35,2.39,labor,INV0003187,15/10/2024
TXN0019906,05/10/2024,sale,CUST0006,mid_market,LOC012,LOC002,,documentation_fee,11.68,,198.17,154.69,tolls,INV0006635,12/27/2024
TXN0010586,22/06/2025,sale,CUST0026,smb,LOC012,LOC009,VEND015,bulk_transport,7.5,tonnes,112.27,46.1,labor,INV0003528,06/29/2025
TXN0016078,06-Jun-2025,sale,CUST0026,,LOC010,LOC005,VEND014,tanker_transport,12.87,litres,634.88,292.31,labor,INV0005359,08/03/2025
TXN0013743,2025-05-07,sale,CUST0031,,LOC001,LOC012,VEND014,tanker_transport,3.08,litres,56.41,34.27,labor,INV0004581,06/09/2025
TXN0015849,24-Jan-2025,sale,CUST0004,mid_market,LOC010,LOC005,,handling_fee,12.24,cartons,86.48,56.74,maintenance,INV0005283,2025-03-20
TXN0005254,06/03/2024,sale,CUST0017,,LOC004,LOC006,VEND009,tanker_transport,16.53,litres,192.52,109.72,fuel,INV0001751,
TXN0000681,07/24/2024,sale,CUST0011,enterprise,LOC004,LOC006,VEND008,freight_charge,6.49,trips,92.69,44.0,tolls,INV0000227,2024-09-06
TXN0004530,18-Nov-2024,sale,CUST0038,mid_market,LOC004,LOC003,VEND004,tanker_transport,4.87,litres,214.77,112.05,maintenance,INV0001510,2025-01-01
TXN0012967,11/11/2024,sale,CUST0023,smb,LOC012,LOC011,,storage_fee,7.8,,106.67,60.61,maintenance,INV0004322,2024-12-13
TXN0013614,15/02/2024,sale,CUST0004,,LOC005,LOC003,VEND005,documentation_fee,11.33,,152.81,98.37,fuel,INV0004538,02/16/2024
TXN0003159,24-Nov-2024,sale,CUST0034,smb,LOC002,LOC009,,storage_fee,8.54,,416.67,182.74,labor,INV0001053,05-Dec-2024
TXN0017121,08/08/2024,sale,CUST0007,enterprise,LOC008,LOC010,,storage_fee,7.11,,48.01,26.52,fuel,INV0005707,2024-08-16
TXN0002987,2025-02-22,sale,CUST0010,,LOC012,LOC011,,documentation_fee,11.85,,141.08,74.4,packaging,INV0000995,
TXN0004908,25/11/2024,sale,CUST0011,enterprise,LOC002,LOC004,VEND002,tanker_transport,11.31,litres,62.43,29.27,fuel,INV0001636,01-Dec-2024
TXN0001882,2024-07-02,sale, CUST0006,enterprise,LOC005,LOC004,VEND005,handling_fee,9.99,cartons,498.46,322.6,labor,INV0000627,2024-08-10
TXN0014244,10/01/2024,sale,CUST0020,enterprise,LOC010,LOC006,VEND015,handling_fee,10.25,cartons,294.95,135.23,labor,INV0004748,2024-03-05
TXN0018997,11/03/2024,sale,CUST0009,enterprise,LOC002,LOC009,VEND014,fuel_surcharge,12.46,trips,233.94,140.6,packaging,INV0006332,03/04/2024
TXN0001940,25-Sep-2024,credit_note,CUST0033,mid_market,LOC010,LOC006,,tanker_transport,1.12,litres,38.27,24.16,packaging,INV0000646,10/23/2024
TXN0003296,12/27/2024,sale,CUST0018,,LOC007,LOC002,VEND012,tanker_transport,10.88,litres,162.85,,,INV0001098,22-Mar-2025
TXN0003534,20-Jun-2025,sale,CUST0021,smb,LOC008,LOC009,VEND012,fuel_surcharge,9.37,trips,70.72,30.18,labor,INV0001178,01-Sep-2025
TXN0005974,13/04/2025,sale,CUST0032,smb,LOC005,LOC004,VEND004,storage_fee,14.93,,154.94,122.85,tolls,INV0001991,04-May-2025
TXN0003729,22/05/2025,sale,CUST0004,mid_market,LOC011,LOC002,,handling_fee,6.96,cartons,256.41,128.64,packaging,INV0001243,02/07/2025
TXN0000490,2024-12-13,sale,CUST0029,enterprise,LOC012,LOC002,VEND015,storage_fee,7.67,,291.39,,,INV0000163,28-Dec-2024
TXN0005708,2025-03-21,sale,CUST0021,mid_market,LOC002,LOC004,,tanker_transport,8.73,litres,118.08,65.93,tolls,INV0001902,20-Apr-2025
TXN0001181,11/06/2024,sale,CUST0022,smb,LOC010,LOC005,,freight_charge,6.8,trips,319.23,191.75,fuel,INV0000393,2024-12-21
TXN0001375,27-May-2024,sale,cust0039,,LOC008,LOC010,,freight_charge,4.41,trips,22.26,17.47,packaging,INV0000458,15-Jul-2024
TXN0005014,13/03/2024,sale,CUST0034,smb,LOC012,LOC011,VEND015,storage_fee,14.13,,519.39,291.49,tolls,INV0001671,19-Mar-2024
TXN0011606,12/10/2024,sale,CUST0036,enterprise,LOC011,LOC012,,storage_fee,2.76,,84.52,60.01,packaging,INV0003868,18/12/2024
TXN0012351,2025-08-27,sale,CUST0021,smb,LOC007,LOC006,,freight_charge,8.62,trips,223.96,104.13,maintenance,INV0004117,11/02/2025
TXN0000626,10/27/2024,sale,CUST0010,,LOC009,LOC004,VEND012,documentation_fee,11.35,,376.56,288.02,maintenance,INV0000208,
TXN0004758,17/07/2025,sale,CUST0020,mid_market,LOC001,LOC012,VEND007,storage_fee,13.83,,593.35,351.62,labor,INV0001586,10/01/2025
TXN0013957,21-Jan-2024,credit_note,CUST0007,,LOC012,LOC009,VEND012,freight_charge,10.62,trips,454.36,217.12,fuel,INV0004652,
TXN0010304,24-May-2025,sale,CUST0006,mid_market,LOC008,LOC010,,bulk_transport,6.84,tonnes,172.16,137.57,labor,INV0003434,2025-08-17
TXN0003560,06/06/2024,sale,CUST0030,enterprise,LOC007,LOC006,VEND001,tanker_transport,11.1,litres,249.5,100.91,tolls,INV0001186,24/08/2024
TXN0006040,2025-03-01,sale,CUST0003,smb,LOC011,LOC002,VEND008,documentation_fee,13.38,,105.69,72.42,tolls,INV0002013,2025-03-23
TXN0012372,10/13/2024,sale,CUST0009,,LOC001,LOC011,VEND007,handling_fee,13.9,cartons,345.95,,,INV0004124,10/15/2024
TXN0017185,2024-02-01,sale, CUST0010,smb,LOC002,LOC009,VEND001,bulk_transport,6.55,tonnes,108.06,76.04,fuel,INV0005728,2024-03-09
TXN0002841,02-Aug-2024,sale,CUST0009,smb,LOC010,LOC001,,bulk_transport,7.6,tonnes,125.53,84.87,tolls,INV0000947,
TXN0004180,03/18/2024,sale,CUST0016,smb,LOC002,LOC009,,documentation_fee,13.17,,163.24,81.93,maintenance,INV0001393,27/03/2024
TXN0017469,13/05/2024,sale,CUST0032,mid_market,LOC007,LOC002,VEND015,storage_fee,11.26,,390.73,221.89,maintenance,INV0005823,07-Aug-2024
TXN0003808,2024-01-14,sale,CUST0006,enterprise,LOC007,LOC002,,fuel_surcharge,8.25,trips,199.16,116.4,packaging,INV0001269,2024-02-08
TXN0018217,2024-01-07,sale,CUST0038 ,enterprise,LOC004,LOC009,VEND005,freight_charge,9.77,trips,437.14,322.88,fuel,INV0006072,
TXN0002887,19/02/2025,sale,cust0037,,LOC007,LOC004,,documentation_fee,11.69,,178.62,81.55,packaging,INV0000962,04/03/2025
TXN0016520,2024-07-24,sale,CUST0031 ,mid_market,LOC002,LOC009,,tanker_transport,6.59,litres,85.69,60.92,tolls,INV0005506,15/09/2024
TXN0008876,25-Oct-2024,sale,CUST0033 ,enterprise,LOC010,LOC006,,freight_charge,10.05,trips,93.13,40.7,tolls,INV0002958,2025-01-14
TXN0004539,2025-07-14,sale,CUST0006,enterprise,LOC012,LOC002,,storage_fee,11.34,,304.3,164.46,maintenance,INV0001513,10/03/2025
TXN0012706,01-Aug-2024,sale,CUST0012,mid_market,LOC001,LOC011,VEND003,handling_fee,7.02,cartons,307.35,,,INV0004235,31/08/2024
TXN0012271,11/09/2024,sale,CUST0030,smb,LOC010,LOC001,,handling_fee,17.38,cartons,464.02,302.56,fuel,INV0004090,11/14/2024
TXN0006683,09/01/2024,sale,CUST0036,,LOC008,LOC010,,documentation_fee,12.71,,422.9,299.24,labor,INV0002227,10/01/2024
TXN0006671,20-Oct-2024,sale,CUST0027,smb,LOC005,LOC011,VEND004,handling_fee,6.84,cartons,289.95,164.81,maintenance,INV0002223,24-Nov-2024
TXN0006453,06/08/2024,sale,CUST0007,mid_market,LOC002,LOC007,VEND007,freight_charge,10.4,trips,499.54,255.08,maintenance,INV0002151,30/06/2024
TXN0009211,2024-06-23,sale,cust0002,,LOC012,LOC009,,tanker_transport,6.18,litres,307.67,228.86,tolls,INV0003070,07/19/2024
TXN0001366,2024-12-26,sale,cust0010,mid_market,LOC002,LOC007,,handling_fee,7.5,cartons,208.55,92.82,labor,INV0000455,20/02/2025
TXN0012108,2024-02-18,sale,CUST0003,,LOC004,LOC003,,documentation_fee,16.17,,231.18,131.19,tolls,INV0004036,04/05/2024
TXN0012581,18-Nov-2024,sale,CUST0015,mid_market,LOC004,LOC006,VEND008,documentation_fee,13.01,,492.75,237.09,fuel,INV0004193,21/01/2025
TXN0002639,02/05/2025,sale,CUST0040 ,smb,LOC008,LOC009,VEND010,documentation_fee,14.39,,650.07,402.47,labor,INV0000879,05/29/2025
TXN0001191,07/28/2024,sale,CUST0017,enterprise,LOC004,LOC006,,fuel_surcharge,15.71,trips,614.42,353.13,tolls,INV0000397,08/15/2024
TXN0005602,02-Feb-2024,sale,CUST0037,,LOC005,LOC011,VEND015,handling_fee,13.21,cartons,143.0,92.39,labor,INV0001867,06/02/2024
TXN0019084,2024-02-02,sale,CUST0016,,LOC007,LOC004,,handling_fee,16.62,cartons,682.41,290.25,labor,INV0006361,2024-02-26
TXN0013921,02/25/2025,sale,CUST0027,,LOC008,LOC010,VEND013,fuel_surcharge,12.09,trips,91.67,67.9,fuel,INV0004640,2025-04-13
TXN0005730,2025-08-28,sale,cust0025,smb,LOC012,LOC002,VEND008,bulk_transport,17.64,tonnes,762.6,597.15,fuel,INV0001910,11/10/2025
TXN0007204,2024-08-14,sale,CUST0035,smb,LOC004,LOC003,,documentation_fee,5.09,,49.97,20.44,fuel,INV0002401,10/27/2024
TXN0005296,24-Apr-2024,sale,CUST0010,enterprise,LOC008,LOC009,VEND003,tanker_transport,18.36,litres,900.32,701.66,packaging,INV0001765,12/07/2024
TXN0003197,25/08/2024,credit_note,CUST0007,,LOC005,LOC011,,fuel_surcharge,15.02,trips,343.2,247.08,packaging,INV0001065,10-Sep-2024
TXN0019745,24-Apr-2024,sale,CUST0005,mid_market,LOC002,LOC007,,handling_fee,14.37,cartons,673.17,493.94,packaging,INV0006581,05/27/2024
TXN0012979,25/06/2025,sale,CUST0032,smb,LOC004,LOC006,,fuel_surcharge,5.1,trips,33.53,22.62,tolls,INV0004326,28-Aug-2025
TXN0002938,05/06/2024,sale,CUST0001,,LOC008,LOC009,VEND004,tanker_transport,6.03,litres,172.65,132.81,tolls,INV0000979,2024-07-02
TXN0017385,21/02/2024,sale,CUST0003,enterprise,LOC005,LOC003,VEND011,tanker_transport,11.38,litres,434.35,177.75,packaging,INV0005795,06-Apr-2024
TXN0016627,01-Jul-2024,sale,CUST0035,smb,LOC012,LOC011,VEND002,documentation_fee,9.26,,344.03,263.99,labor,INV0005542,2024-09-24
TXN0018875,03/01/2025,sale,CUST0032,,LOC005,LOC001,VEND004,bulk_transport,12.04,tonnes,279.07,174.72,packaging,INV0006291,05/03/2025
TXN0008890,03/23/2025,sale,CUST0009,,LOC010,LOC001,,bulk_transport,8.49,tonnes,272.12,174.99,labor,INV0002963,31-Mar-2025
TXN0010171,09/08/2025,sale,CUST0013,smb,LOC002,LOC007,,storage_fee,11.51,,353.69,213.73,fuel,INV0003390,2025-08-20
TXN0005979,15/07/2024,sale,CUST0008,smb,LOC010,LOC005,,fuel_surcharge,3.43,,134.75,57.72,maintenance,INV0001993,10-Sep-2024
TXN0011995,2025-01-08,sale,CUST0035,mid_market,LOC001,LOC012,,tanker_transport,7.82,litres,274.98,175.19,maintenance,INV0003998,11-Feb-2025
TXN0004534,09-Sep-2024,sale, CUST0017,,LOC012,LOC002,,handling_fee,6.75,cartons,57.12,45.48,labor,INV0001511,21-Sep-2024
TXN0016527,15/04/2025,sale,CUST0028 ,mid_market,LOC008,LOC010,,freight_charge,15.33,trips,434.1,266.0,tolls,INV0005509,17/06/2025
TXN0010065,24-Aug-2025,sale, CUST0032,smb,LOC011,LOC002,VEND014,handling_fee,10.22,cartons,0.0,0.0,maintenance,INV0003355,10/24/2025
TXN0011538,10/22/2024,sale,CUST0035,smb,LOC012,LOC009,,documentation_fee,9.04,,170.15,83.64,packaging,INV0003846,11/12/2024
TXN0007669,25-Oct-2024,sale,CUST0035,smb,LOC009,LOC004,,bulk_transport,4.49,tonnes,108.76,75.98,tolls,INV0002556,17/11/2024
TXN0007607,09/18/2024,sale,CUST0030,enterprise,LOC007,LOC004,VEND014,storage_fee,10.51,,404.12,,,INV0002535,26-Oct-2024
TXN0015118,04/07/2025,sale,CUST0001,mid_market,LOC005,LOC003,VEND012,storage_fee,4.76,,50.8,23.16,tolls,INV0005039,25-Jul-2025
TXN0006869,23-Mar-2025,sale,CUST0023,enterprise,LOC012,LOC002,,documentation_fee,6.89,,247.2,159.73,maintenance,INV0002289,
TXN0015381,05/05/2025,credit_note,CUST0023,enterprise,LOC003,LOC012,,bulk_transport,8.03,tonnes,-143.5,-58.12,maintenance,INV0005127,07-Jun-2025
TXN0016189,24-Jul-2024,sale,CUST0038,mid_market,LOC004,LOC006,VEND007,handling_fee,4.08,cartons,156.71,71.16,fuel,INV0005396,12/09/2024
TXN0017389,14-Jun-2025,sale,CUST0034,enterprise,LOC012,LOC002,,storage_fee,11.93,,458.55,,,INV0005796,
TXN0012992,01/06/2024,sale,CUST0026,mid_market,LOC004,LOC003,VEND006,freight_charge,14.33,trips,654.13,319.46,tolls,INV0004330,16-Mar-2024
TXN0010472,03/05/2024,sale,CUST0024,,LOC008,LOC010,,freight_charge,14.29,trips,650.66,332.11,maintenance,INV0003490,2024-04-26
TXN0014894,05/06/2025,sale,CUST0027,smb,LOC010,LOC005,,freight_charge,8.58,trips,61.98,48.78,packaging,INV0004964,05/27/2025
TXN0014393,07/07/2025,sale,CUST0003,,LOC001,LOC011,,bulk_transport,13.46,tonnes,365.65,224.61,labor,INV0004797,10/02/2025
TXN0012661,01/02/2024,sale,cust0009,smb,LOC007,LOC002,,documentation_fee,9.65,,181.92,89.66,fuel,INV0004220,03/12/2024
TXN0013325,13/03/2025,sale,CUST0014,,LOC011,LOC012,VEND014,handling_fee,6.6,cartons,214.17,88.29,labor,INV0004441,
TXN0019781,12/02/2024,credit_note,CUST0016,smb,LOC012,LOC011,VEND013,documentation_fee,14.67,,484.73,238.94,packaging,INV0006593,2025-02-12
TXN0006681,05/04/2024,sale,CUST0035,,LOC002,LOC004,VEND014,bulk_transport,10.73,tonnes,438.99,257.57,tolls,INV0002227,07/07/2024
TXN0005428,08/10/2024,sale,CUST0032,,LOC012,LOC002,,fuel_surcharge,0.1,trips,1.44,0.97,labor,INV0001809,10/20/2024
TXN0009190,2024-07-24,sale,CUST0014,enterprise,LOC011,LOC012,VEND005,tanker_transport,3.0,litres,17.37,8.38,maintenance,INV0003063,2024-08-18
TXN0012322,2024-05-12,credit_note,CUST0033,smb,LOC007,LOC004,VEND003,bulk_transport,17.89,tonnes,717.65,354.96,maintenance,INV0004107,2024-07-18
TXN0005266,08-Mar-2025,sale,CUST0017,mid_market,LOC004,LOC003,,documentation_fee,15.27,,251.24,103.65,labor,INV0001755,03/05/2025
TXN0003786,02/09/2024,sale,CUST0029,smb,LOC005,LOC004,,tanker_transport,8.86,litres,111.96,58.48,fuel,INV0001262,03/05/2024
TXN0003510,2024-05-03,credit_note,CUST0030,,LOC004,LOC003,,fuel_surcharge,7.97,trips,243.83,179.21,fuel,INV0001170,2024-06-04
TXN0001784,09/23/2024,sale,CUST0020 ,,LOC011,LOC002,,freight_charge,9.11,trips,272.61,162.77,tolls,INV0000594,03-Dec-2024
TXN0011374,2024-02-26,sale,CUST0027,enterprise,LOC004,LOC009,,storage_fee,12.63,,304.96,204.73,packaging,INV0003791,26/02/2024
TXN0013425,08/10/2024,sale,CUST0032,enterprise,LOC004,LOC003,VEND015,storage_fee,11.49,,309.1,204.78,tolls,INV0004475,08/14/2024
TXN0007116,03/11/2024,credit_note,CUST0010,enterprise,LOC005,LOC003,,storage_fee,8.61,,0.0,0.0,packaging,INV0002372,21/01/2025
TXN0000494,05-Jan-2024,sale,CUST0016,enterprise,LOC002,LOC004,VEND005,handling_fee,5.84,cartons,288.67,132.86,labor,INV0000164,2024-01-12
TXN0014928,08/05/2024,sale,cust0010,mid_market,LOC010,LOC007,VEND007,bulk_transport,5.47,tonnes,255.04,127.11,fuel,INV0004976,10/19/2024
TXN0010046,17/10/2024,sale,cust0026,mid_market,LOC007,LOC004,,bulk_transport,11.97,tonnes,434.36,227.71,labor,INV0003348,2024-10-24
TXN0014420,06/03/2024,sale,CUST0035,mid_market,LOC004,LOC009,,bulk_transport,13.5,tonnes,262.7,167.29,fuel,INV0004806,2024-03-24
TXN0011052,21/06/2024,sale, CUST0013,mid_market,LOC012,LOC002,VEND011,handling_fee,11.17,cartons,388.36,247.39,packaging,INV0003684,01-Sep-2024
TXN0002038,14-Apr-2024,sale,CUST0027,enterprise,LOC009,LOC002,,documentation_fee,8.21,,355.8,224.01,labor,INV0000679,21-May-2024
TXN0004041,26/07/2025,sale,CUST0027,mid_market,LOC009,LOC002,,bulk_transport,4.73,tonnes,132.71,55.38,fuel,INV0001347,09/09/2025
TXN0009281,20-May-2025,sale,CUST0011,smb,LOC010,LOC007,,storage_fee,19.56,,970.87,550.3,maintenance,INV0003093,06/22/2025
TXN0002897,21-Jul-2024,sale,CUST0016 ,mid_market,LOC012,LOC011,,bulk_transport,9.95,tonnes,262.35,186.44,maintenance,INV0000965,07/21/2024
TXN0008558,09-Jun-2025,sale,CUST0005,,LOC004,LOC003,,storage_fee,5.49,,136.31,72.51,labor,INV0002852,07/02/2025
TXN0009041,11/25/2024,sale,CUST0021,,LOC002,LOC009,VEND006,fuel_surcharge,20.8,trips,695.2,539.89,packaging,INV0003013,2025-01-18
TXN0016110,01/27/2024,sale,CUST0021,mid_market,LOC004,LOC003,,handling_fee,0.56,cartons,5.7,4.04,packaging,INV0005370,29-Jan-2024
TXN0014872,2024-03-03,sale,CUST0011,enterprise,LOC012,LOC011,,fuel_surcharge,8.61,trips,196.88,84.92,labor,INV0004957,13-Mar-2024
TXN0016177,24/04/2025,sale,CUST0027,mid_market,LOC008,LOC009,VEND009,storage_fee,4.36,,188.83,114.83,fuel,INV0005392,04/28/2025
TXN0016365,20/05/2024,sale,CUST0018,enterprise,LOC008,LOC009,,storage_fee,9.12,,340.31,215.4,labor,INV0005455,2024-06-09
TXN0014651,07/13/2024,sale,CUST0032,mid_market,LOC012,LOC011,,documentation_fee,11.83,,183.7,129.4,packaging,INV0004883,29-Sep-2024
TXN0002653,09/08/2025,sale,CUST0026,mid_market,LOC005,LOC001,,freight_charge,5.54,trips,83.67,59.45,tolls,INV0000884,19-Aug-2025
TXN0018210,2024-12-24,sale,CUST0030,mid_market,LOC010,LOC005,,bulk_transport,10.62,tonnes,487.49,340.48,packaging,INV0006070,03/03/2025
TXN0005911,09/12/2024,sale,CUST0012,smb,LOC003,LOC012,,fuel_surcharge,11.76,trips,434.55,177.87,packaging,INV0001970,01/31/2025
TXN0018346,26/10/2024,sale,CUST0023,enterprise,LOC011,LOC002,VEND004,tanker_transport,0.1,litres,2.89,1.73,packaging,INV0006115,09/11/2024
TXN0009733,19/05/2025,sale,CUST0031,mid_market,LOC012,LOC011,,handling_fee,9.84,cartons,361.79,202.95,tolls,INV0003244,
TXN0014425,07/11/2025,sale,cust0014,,LOC007,LOC006,,freight_charge,14.64,trips,182.58,135.3,maintenance,INV0004808,08/25/2025
TXN0011161,04/10/2024,sale,cust0005,enterprise,LOC009,LOC004,,bulk_transport,11.59,tonnes,234.25,127.73,tolls,INV0003720,07/02/2024
TXN0008514,06/27/2024,sale,CUST0023,smb,LOC003,LOC012,,storage_fee,9.48,,466.92,297.62,packaging,INV0002838,06/09/2024
TXN0002031,2025-02-07,sale,cust0033,,LOC010,LOC004,,bulk_transport,12.57,tonnes,415.79,299.65,labor,INV0000677,08/04/2025
TXN0005089,13/08/2024,sale,CUST0036,,LOC010,LOC006,,documentation_fee,7.7,,293.48,142.59,fuel,INV0001696,09/05/2024
TXN0013560,19/02/2024,sale,CUST0015 ,smb,LOC005,LOC004,,documentation_fee,5.66,,59.86,41.89,packaging,INV0004520,03/28/2024
TXN0000813,27/06/2024,sale,CUST0028,mid_market,LOC010,LOC007,,documentation_fee,8.63,,56.2,28.68,maintenance,INV0000271,2024-07-05
TXN0007235,28-Jan-2025,sale, CUST0001,mid_market,LOC010,LOC001,,freight_charge,18.86,trips,114.44,86.06,tolls,INV0002411,18/04/2025
TXN0017825,2025-01-03,sale,CUST0036,mid_market,LOC004,LOC003,,handling_fee,13.27,cartons,238.55,96.4,packaging,INV0005941,17/02/2025
TXN0010971,2025-01-05,sale, CUST0010,mid_market,LOC007,LOC006,VEND006,bulk_transport,8.09,tonnes,151.34,114.64,labor,INV0003657,27/01/2025
TXN0012755,07/21/2024,sale,CUST0026,mid_market,LOC004,LOC009,,tanker_transport,15.96,litres,124.14,67.69,labor,INV0004251,16-Oct-2024
TXN0006280,2025-03-24,sale,CUST0011 ,enterprise,LOC010,LOC004,,freight_charge,8.13,trips,356.6,274.14,maintenance,INV0002093,30-May-2025
TXN0004206,2024-02-23,credit_note,CUST0039,smb,LOC010,LOC005,,storage_fee,7.48,,98.97,74.18,labor,INV0001402,2024-05-07
TXN0013983,09/14/2024,sale,CUST0040,mid_market,LOC009,LOC004,,tanker_transport,8.19,litres,398.3,205.83,packaging,INV0004661,28-Sep-2024
TXN0013466,14-May-2025,sale, CUST0029,enterprise,LOC005,LOC003,,storage_fee,7.9,,383.12,279.73,tolls,INV0004488,2025-05-23
TXN0001079,17/02/2024,sale,CUST0008,smb,LOC012,LOC009,VEND001,storage_fee,12.16,,516.25,244.27,maintenance,INV0000359,2024-02-23
TXN0002226,08/06/2024,sale,CUST0027,mid_market,LOC005,LOC001,,storage_fee,5.94,,261.17,145.23,packaging,INV0000742,19/10/2024
TXN0017752,01-Aug-2024,sale,CUST0005,mid_market,LOC001,LOC011,VEND007,freight_charge,0.1,trips,3.29,1.7,packaging,INV0005917,09/23/2024
TXN0019195,09/23/2024,sale, CUST0005,,LOC007,LOC002,,tanker_transport,11.65,litres,272.05,198.52,packaging,INV0006398,2024-11-02
TXN0016550,22-Jul-2025,sale,CUST0024,,LOC010,LOC001,,freight_charge,12.28,trips,402.43,312.8,fuel,INV0005516,
TXN0010897,14-May-2025,sale,cust0023,enterprise,LOC009,LOC004,VEND011,handling_fee,8.27,cartons,206.99,140.03,labor,INV0003632,02/08/2025
TXN0019744,23/05/2025,sale,CUST0026 ,smb,LOC004,LOC003,,documentation_fee,9.2,,183.75,77.43,tolls,INV0006581,2025-07-01
TXN0014572,01/11/2024,sale,CUST0023,smb,LOC012,LOC002,,storage_fee,6.13,,245.79,118.07,tolls,INV0004857,2024-01-30
TXN0009356,2024-09-07,sale,CUST0037,smb,LOC008,LOC010,,bulk_transport,1.32,tonnes,57.17,34.44,labor,INV0003118,10/22/2024
TXN0003261,28/02/2024,sale,CUST0001,smb,LOC004,LOC003,VEND005,tanker_transport,3.95,litres,111.21,49.66,labor,INV0001087,2024-05-21
TXN0005649,2024-11-21,sale,cust0029,smb,LOC010,LOC004,VEND014,tanker_transport,5.48,litres,195.22,103.52,fuel,INV0001883,31-Dec-2024
TXN0011288,11/27/2024,sale,CUST0029,,LOC005,LOC003,,documentation_fee,13.25,,654.57,423.85,labor,INV0003762,31-Dec-2024
TXN0009642,13-Aug-2025,sale,cust0034,mid_market,LOC005,LOC004,,storage_fee,7.26,,105.08,70.77,tolls,INV0003214,26-Sep-2025
TXN0016505,13/01/2025,sale,CUST0040,smb,LOC002,LOC009,,freight_charge,11.2,trips,69.29,43.43,labor,INV0005501,28-Jan-2025
TXN0012421,2025-01-15,credit_note,CUST0019,mid_market,LOC012,LOC011,,handling_fee,12.52,cartons,564.3,288.67,maintenance,INV0004140,04/01/2025
