order_id,order_line_id,order_date,customer_id,sku_id,category,size,quantity,unit_price,unit_cogs,shipping_cost,payment_gateway_fee,marketing_channel,is_return,return_date
ORD-016947,ORD-016947-3,2026-06-14,CUST-11007,TOP-020,Tops,XL,1,811.27,416.39,64.33,19.04,Instagram Ads,False,
ORD-016948,ORD-016948-1,2026-06-14,CUST-11008,TOP-031,Tops,XL,1,521.24,279.86,82.27,12.95,Instagram Ads,True,2026-07-04
ORD-016949,ORD-016949-1,2026-06-14,CUST-11009,OUT-018,Outerwear,L,2,1480.52,753.95,83.86,64.18,Instagram Ads,False,
ORD-016950,ORD-016950-1,2026-06-14,CUST-06543,DRE-023,Dresses,M,1,810.02,372.69,60.01,19.01,Organic/Email,False,
ORD-016951,ORD-016951-1,2026-06-14,CUST-11010,BOT-008,Bottoms,L,2,945.36,588.48,49.11,41.71,Instagram Ads,False,
ORD-016952,ORD-016952-1,2026-06-14,CUST-11011,DRE-022,Dresses,S,1,845.73,362.32,64.08,19.76,Instagram Ads,False,
ORD-016947,ORD-016947-1,2026-06-14,CUST-11007,TOP-021,Tops,XL,1,769.04,475.7,52.55,18.15,Instagram Ads,True,2026-06-19
ORD-016968,ORD-016968-1,2026-06-14,CUST-11019,OUT-008,Outerwear,L,1,2016.56,1129.15,78.41,44.35,Affiliate,False,
ORD-016989,ORD-016989-1,2026-06-14,CUST-11030,TOP-001,Tops,L,1,903.15,454.99,74.82,20.97,Influencer,False,
ORD-016970,ORD-016970-1,2026-06-14,CUST-10172,TOP-035,Tops,XL,1,637.19,310.17,68.88,15.38,Organic/Email,False,
ORD-016986,ORD-016986-1,2026-06-14,CUST-11029,DRE-009,Dresses,S,1,1703.94,791.18,84.07,37.78,Instagram Ads,True,2026-07-01
ORD-016986,ORD-016986-2,2026-06-14,CUST-11029,ACC-005,Accessories,One Size,1,1050.71,327.27,82.55,24.06,Instagram Ads,False,
ORD-016987,ORD-016987-1,2026-06-14,CUST-03923,BOT-001,Bottoms,XS,1,1089.55,498.09,67.29,24.88,Organic/Email,False,
ORD-016987,ORD-016987-2,2026-06-14,CUST-03923,BOT-010,Bottoms,M,1,1481.7,652.35,57.67,33.12,Organic/Email,False,
ORD-016988,ORD-016988-1,2026-06-14,CUST-09251,DRE-001,Dresses,M,2,1856.77,691.95,67.45,79.98,Organic/Email,True,2026-06-23
ORD-016988,ORD-016988-2,2026-06-14,CUST-09251,TOP-035,Tops,XS,1,712.9,310.17,79.88,16.97,Organic/Email,True,2026-06-30
ORD-016990,ORD-016990-1,2026-06-14,CUST-04657,DRE-029,Dresses,XS,1,854.75,405.87,47.6,19.95,Affiliate,True,2026-07-02
ORD-016985,ORD-016985-1,2026-06-14,CUST-00624,DRE-026,Dresses,L,1,1112.14,443.72,79.15,25.35,Instagram Ads,True,2026-06-25
ORD-016991,ORD-016991-1,2026-06-14,CUST-04905,DRE-007,Dresses,M,2,2146.07,1037.34,71.48,92.13,Organic/Email,True,2026-06-25
ORD-016993,ORD-016993-1,2026-06-14,CUST-11032,FOO-006,Footwear,7,1,1610.6,807.54,60.94,35.82,Google Ads,False,
ORD-016994,ORD-016994-1,2026-06-14,CUST-11033,TOP-024,Tops,L,1,1061.95,459.37,72.25,24.3,Google Ads,True,2026-07-03
ORD-016995,ORD-016995-1,2026-06-14,CUST-05216,DRE-011,Dresses,M,1,2779.34,1264.9,76.87,60.37,Organic/Email,False,
ORD-016996,ORD-016996-1,2026-06-14,CUST-05056,FOO-009,Footwear,8,2,1838.4,1066.57,86.39,79.21,Organic/Email,False,
ORD-016996,ORD-016996-2,2026-06-14,CUST-05056,TOP-032,Tops,XS,2,300.08,164.38,87.25,14.6,Organic/Email,False,
ORD-016997,ORD-016997-1,2026-06-14,CUST-11034,DRE-016,Dresses,L,1,1917.31,1003.24,71.22,42.26,Influencer,False,
ORD-016939,ORD-016939-1,2026-06-14,CUST-11003,TOP-023,Tops,L,1,673.48,300.27,81.92,16.14,Google Ads,False,
ORD-016992,ORD-016992-1,2026-06-14,CUST-11031,BOT-015,Bottoms,L,1,709.08,350.97,73.85,16.89,Organic/Email,False,
ORD-016969,ORD-016969-1,2026-06-14,CUST-11020,OUT-008,Outerwear,S,2,1623.85,1129.15,85.81,70.2,Organic/Email,False,
ORD-016984,ORD-016984-1,2026-06-14,CUST-11028,DRE-024,Dresses,S,1,1407.75,637.86,67.53,31.56,Instagram Ads,True,2026-06-19
ORD-016983,ORD-016983-1,2026-06-14,CUST-11027,BOT-016,Bottoms,S,1,1033.86,696.69,87.1,23.71,Instagram Ads,False,
ORD-016971,ORD-016971-1,2026-06-14,CUST-08387,DRE-001,Dresses,XS,1,1402.5,691.95,76.79,31.45,Organic/Email,False,
ORD-016971,ORD-016971-2,2026-06-14,CUST-08387,TOP-018,Tops,XL,1,928.89,441.41,73.69,21.51,Organic/Email,False,
ORD-016971,ORD-016971-3,2026-06-14,CUST-08387,OUT-011,Outerwear,S,1,2447.94,1390.12,69.75,53.41,Organic/Email,False,
ORD-016972,ORD-016972-1,2026-06-14,CUST-02320,BOT-016,Bottoms,M,1,1236.52,696.69,78.04,27.97,Organic/Email,False,
ORD-016973,ORD-016973-1,2026-06-14,CUST-11021,TOP-011,Tops,XL,1,1212.94,515.92,77.3,27.47,Instagram Ads,False,
ORD-016974,ORD-016974-1,2026-06-14,CUST-11022,FOO-013,Footwear,10,1,2950.53,1492.72,95.16,63.96,Organic/Email,True,2026-06-23
ORD-016975,ORD-016975-1,2026-06-14,CUST-11023,TOP-009,Tops,XL,1,452.39,224.81,42.77,11.5,Instagram Ads,True,2026-06-29
ORD-016983,ORD-016983-2,2026-06-14,CUST-11027,TOP-017,Tops,M,1,483.76,198.5,80.9,12.16,Instagram Ads,False,
ORD-016975,ORD-016975-2,2026-06-14,CUST-11023,TOP-005,Tops,S,1,1047.96,475.11,83.71,24.01,Instagram Ads,False,
ORD-016977,ORD-016977-1,2026-06-14,CUST-06054,TOP-003,Tops,XL,1,854.73,492.78,73.22,19.95,Organic/Email,False,
ORD-016978,ORD-016978-1,2026-06-14,CUST-11024,FOO-017,Footwear,10,2,795.22,659.01,61.7,35.4,Google Ads,True,2026-06-24
ORD-016979,ORD-016979-1,2026-06-14,CUST-11025,DRE-028,Dresses,XS,1,1484.58,701.21,91.65,33.18,Instagram Ads,False,
ORD-016980,ORD-016980-1,2026-06-14,CUST-05992,BOT-026,Bottoms,S,2,673.57,348.62,63.65,30.29,Organic/Email,True,2026-07-04
ORD-016981,ORD-016981-1,2026-06-14,CUST-09145,FOO-012,Footwear,6,1,2471.37,1226.68,82.3,53.9,Organic/Email,False,
ORD-016982,ORD-016982-1,2026-06-14,CUST-11026,DRE-027,Dresses,XS,2,1826.13,814.51,51.28,78.7,Influencer,True,2026-06-18
ORD-016982,ORD-016982-2,2026-06-14,CUST-11026,DRE-001,Dresses,S,1,1698.53,691.95,66.81,37.67,Influencer,True,2026-06-22
ORD-016976,ORD-016976-1,2026-06-14,CUST-02133,TOP-022,Tops,XL,1,758.67,355.35,70.55,17.93,Influencer,False,
ORD-016938,ORD-016938-1,2026-06-14,CUST-11002,BOT-017,Bottoms,L,2,650.95,371.44,74.13,29.34,Instagram Ads,True,2026-07-01
ORD-016906,ORD-016906-1,2026-06-14,CUST-10981,BOT-007,Bottoms,L,1,1052.13,564.32,77.32,24.09,Organic/Email,False,
ORD-016936,ORD-016936-1,2026-06-14,CUST-11001,FOO-012,Footwear,7,2,2414.32,1226.68,68.26,103.4,Instagram Ads,False,
ORD-016899,ORD-016899-1,2026-06-14,CUST-06612,TOP-025,Tops,M,1,496.57,278.81,60.89,12.43,Organic/Email,False,
ORD-016900,ORD-016900-1,2026-06-14,CUST-02313,BOT-030,Bottoms,XS,2,848.6,486.45,84.45,37.64,Organic/Email,True,2026-06-21
ORD-016900,ORD-016900-2,2026-06-14,CUST-02313,TOP-004,Tops,XS,1,613.62,332.98,78.36,14.89,Organic/Email,True,2026-06-28
ORD-016901,ORD-016901-1,2026-06-14,CUST-10978,BOT-011,Bottoms,M,1,1147.89,622.5,80.72,26.11,Google Ads,False,
ORD-016902,ORD-016902-1,2026-06-14,CUST-10979,BOT-001,Bottoms,XS,1,876.83,498.09,53.31,20.41,Organic/Email,True,2026-06-21
ORD-016903,ORD-016903-1,2026-06-14,CUST-10980,OUT-019,Outerwear,M,1,2726.39,1415.71,52.37,59.25,Organic/Email,False,
ORD-016903,ORD-016903-2,2026-06-14,CUST-10980,BOT-025,Bottoms,S,1,1560.02,754.26,58.97,34.76,Organic/Email,False,
ORD-016903,ORD-016903-3,2026-06-14,CUST-10980,TOP-023,Tops,XS,1,579.6,300.27,69.9,14.17,Organic/Email,True,2026-06-24
ORD-016904,ORD-016904-1,2026-06-14,CUST-08507,BOT-006,Bottoms,M,1,1006.48,537.09,64.01,23.14,Organic/Email,False,
ORD-016904,ORD-016904-2,2026-06-14,CUST-08507,BOT-002,Bottoms,S,1,987.08,560.78,65.84,22.73,Organic/Email,False,
ORD-016905,ORD-016905-1,2026-06-14,CUST-05013,DRE-017,Dresses,M,1,1010.55,499.54,85.16,23.22,Organic/Email,False,
ORD-016937,ORD-016937-1,2026-06-14,CUST-05893,DRE-014,Dresses,XS,1,1904.52,957.13,64.47,41.99,Organic/Email,True,2026-06-23
ORD-016906,ORD-016906-2,2026-06-14,CUST-10981,ACC-006,Accessories,One Size,2,268.53,108.58,74.02,13.28,Organic/Email,False,
ORD-016906,ORD-016906-3,2026-06-14,CUST-10981,DRE-019,Dresses,XS,1,1818.47,769.09,62.23,40.19,Organic/Email,False,
ORD-016907,ORD-016907-1,2026-06-14,CUST-10982,TOP-009,Tops,L,1,387.23,224.81,70.7,10.13,Instagram Ads,False,
ORD-016898,ORD-016898-1,2026-06-14,CUST-10977,ACC-006,Accessories,One Size,1,233.15,108.58,67.46,6.9,Instagram Ads,False,
ORD-016897,ORD-016897-3,2026-06-14,CUST-08588,TOP-011,Tops,L,1,1040.02,515.92,76.75,23.84,Organic/Email,False,
ORD-016897,ORD-016897-2,2026-06-14,CUST-08588,OUT-012,Outerwear,XL,1,2674.47,1507.3,71.34,58.16,Organic/Email,False,
ORD-016897,ORD-016897-1,2026-06-14,CUST-08588,DRE-013,Dresses,XS,1,2265.96,960.33,70.28,49.59,Organic/Email,False,
ORD-016884,ORD-016884-1,2026-06-14,CUST-10969,BOT-023,Bottoms,M,1,1368.25,844.87,70.46,30.73,Influencer,True,2026-06-26
ORD-016885,ORD-016885-1,2026-06-14,CUST-06402,FOO-015,Footwear,10,1,2496.83,1374.12,68.64,54.43,Google Ads,True,2026-06-21
ORD-016885,ORD-016885-2,2026-06-14,CUST-06402,FOO-018,Footwear,10,1,2411.3,1206.42,69.96,52.64,Google Ads,False,
ORD-016886,ORD-016886-1,2026-06-14,CUST-10970,DRE-022,Dresses,L,1,1013.63,362.32,80.53,23.29,Organic/Email,False,
ORD-016887,ORD-016887-1,2026-06-14,CUST-05494,BOT-010,Bottoms,XS,1,1218.7,652.35,65.35,27.59,Organic/Email,False,
ORD-016888,ORD-016888-1,2026-06-14,CUST-02405,TOP-028,Tops,L,1,379.71,195.35,64.59,9.97,Organic/Email,True,2026-06-28
ORD-016889,ORD-016889-1,2026-06-14,CUST-10971,BOT-012,Bottoms,L,1,1192.39,516.76,55.38,27.04,Google Ads,False,
ORD-016907,ORD-016907-2,2026-06-14,CUST-10982,TOP-033,Tops,M,1,1170.57,545.35,85.63,26.58,Instagram Ads,False,
ORD-016890,ORD-016890-1,2026-06-14,CUST-07820,BOT-006,Bottoms,S,1,1145.1,537.09,81.74,26.05,Organic/Email,False,
ORD-016891,ORD-016891-2,2026-06-14,CUST-10972,DRE-019,Dresses,L,1,1785.04,769.09,43.76,39.49,Affiliate,False,
ORD-016891,ORD-016891-3,2026-06-14,CUST-10972,BOT-003,Bottoms,M,2,1206.39,756.65,86.99,52.67,Affiliate,False,
ORD-016892,ORD-016892-1,2026-06-14,CUST-10973,ACC-007,Accessories,One Size,1,611.89,341.15,63.83,14.85,Instagram Ads,False,
ORD-016893,ORD-016893-1,2026-06-14,CUST-10974,DRE-013,Dresses,XL,1,2479.35,960.33,94.23,54.07,Organic/Email,True,2026-06-22
ORD-016894,ORD-016894-1,2026-06-14,CUST-10975,OUT-009,Outerwear,M,1,1969.89,1218.26,38.89,43.37,Influencer,False,
ORD-016895,ORD-016895-1,2026-06-14,CUST-06376,OUT-019,Outerwear,M,1,2826.07,1415.71,69.89,61.35,Organic/Email,False,
ORD-016896,ORD-016896-1,2026-06-14,CUST-10976,FOO-019,Footwear,7,1,889.83,460.55,38.73,20.69,Instagram Ads,False,
ORD-016891,ORD-016891-1,2026-06-14,CUST-10972,BOT-015,Bottoms,XL,1,708.03,350.97,61.38,16.87,Affiliate,False,
ORD-016907,ORD-016907-3,2026-06-14,CUST-10982,DRE-026,Dresses,S,2,1141.46,443.72,46.99,49.94,Instagram Ads,True,2026-06-30
ORD-016887,ORD-016887-2,2026-06-14,CUST-05494,TOP-021,Tops,S,1,856.45,475.7,64.75,19.99,Organic/Email,False,
ORD-016909,ORD-016909-1,2026-06-14,CUST-10983,BOT-009,Bottoms,M,1,449.89,319.57,46.1,11.45,Google Ads,False,
ORD-016923,ORD-016923-2,2026-06-14,CUST-04590,TOP-018,Tops,M,1,700.94,441.41,74.88,16.72,Organic/Email,True,2026-06-28
ORD-016923,ORD-016923-3,2026-06-14,CUST-04590,DRE-011,Dresses,XS,1,2177.34,1264.9,63.51,47.72,Organic/Email,False,
ORD-016924,ORD-016924-1,2026-06-14,CUST-10992,ACC-012,Accessories,One Size,1,248.13,85.4,59.01,7.21,Instagram Ads,False,
ORD-016925,ORD-016925-1,2026-06-14,CUST-10993,TOP-026,Tops,L,1,878.88,487.4,67.3,20.46,Influencer,False,
ORD-016926,ORD-016926-1,2026-06-14,CUST-09866,ACC-011,Accessories,One Size,2,1059.83,432.78,83.17,46.51,Organic/Email,False,
ORD-016927,ORD-016927-1,2026-06-14,CUST-10994,DRE-022,Dresses,XL,1,799.23,362.32,83.44,18.78,Instagram Ads,False,
ORD-016928,ORD-016928-1,2026-06-14,CUST-07698,BOT-015,Bottoms,XS,1,579.63,350.97,51.66,14.17,Organic/Email,False,
ORD-016923,ORD-016923-1,2026-06-14,CUST-04590,TOP-010,Tops,L,1,452.56,220.84,65.08,11.5,Organic/Email,False,
ORD-016928,ORD-016928-2,2026-06-14,CUST-07698,TOP-003,Tops,S,1,1001.96,492.78,87.41,23.04,Organic/Email,False,
ORD-016930,ORD-016930-1,2026-06-14,CUST-07212,BOT-004,Bottoms,S,1,1225.14,653.38,45.45,27.73,Organic/Email,True,2026-06-30
ORD-016931,ORD-016931-1,2026-06-14,CUST-10996,FOO-004,Footwear,11,1,1927.88,1305.59,49.91,42.49,Google Ads,False,
ORD-016931,ORD-016931-2,2026-06-14,CUST-10996,ACC-008,Accessories,One Size,1,714.82,310.78,73.08,17.01,Google Ads,False,
ORD-016933,ORD-016933-1,2026-06-14,CUST-10998,TOP-027,Tops,M,1,992.41,435.83,59.47,22.84,Organic/Email,True,2026-06-21
ORD-016934,ORD-016934-1,2026-06-14,CUST-10999,BOT-029,Bottoms,M,1,1017.59,683.11,76.63,23.37,Google Ads,False,
ORD-016935,ORD-016935-1,2026-06-14,CUST-11000,TOP-034,Tops,M,1,1206.54,582.92,74.6,27.34,Instagram Ads,False,
ORD-016908,ORD-016908-1,2026-06-14,CUST-06151,OUT-019,Outerwear,M,1,2750.07,1415.71,40.46,59.75,Organic/Email,False,
ORD-016929,ORD-016929-1,2026-06-14,CUST-10995,TOP-015,Tops,XS,1,924.44,526.42,76.52,21.41,Influencer,True,2026-06-20
ORD-016922,ORD-016922-3,2026-06-14,CUST-10991,DRE-005,Dresses,XL,1,2280.64,883.07,80.11,49.89,Instagram Ads,True,2026-06-25
ORD-016932,ORD-016932-1,2026-06-14,CUST-10997,DRE-007,Dresses,XS,1,1746.46,1037.34,76.65,38.68,Organic/Email,True,2026-06-27
ORD-016922,ORD-016922-1,2026-06-14,CUST-10991,OUT-017,Outerwear,XL,1,2924.53,1805.41,77.19,63.42,Instagram Ads,False,
ORD-016922,ORD-016922-2,2026-06-14,CUST-10991,BOT-013,Bottoms,S,2,1184.41,568.16,49.66,51.75,Instagram Ads,False,
ORD-016910,ORD-016910-1,2026-06-14,CUST-09068,OUT-001,Outerwear,XS,2,2851.97,1842.78,55.87,121.78,Organic/Email,False,
ORD-016909,ORD-016909-2,2026-06-14,CUST-10983,FOO-018,Footwear,10,2,2084.15,1206.42,60.24,89.53,Google Ads,False,
ORD-016912,ORD-016912-1,2026-06-14,CUST-10984,DRE-015,Dresses,L,1,1560.79,665.28,54.08,34.78,Google Ads,False,
ORD-016913,ORD-016913-1,2026-06-14,CUST-10985,FOO-005,Footwear,7,2,2267.34,1403.55,54.37,97.23,Organic/Email,True,2026-06-23
ORD-016913,ORD-016913-2,2026-06-14,CUST-10985,DRE-005,Dresses,XS,1,1996.82,883.07,85.43,43.93,Organic/Email,True,2026-07-04
ORD-016913,ORD-016913-3,2026-06-14,CUST-10985,FOO-019,Footwear,7,2,905.14,460.55,57.67,40.02,Organic/Email,False,
ORD-016914,ORD-016914-1,2026-06-14,CUST-00506,BOT-021,Bottoms,XL,2,811.52,469.57,69.36,36.08,Organic/Email,False,
ORD-016911,ORD-016911-1,2026-06-14,CUST-07697,BOT-007,Bottoms,M,1,1083.77,564.32,77.21,24.76,Instagram Ads,True,2026-06-19
ORD-016916,ORD-016916-1,2026-06-14,CUST-10987,BOT-013,Bottoms,M,1,1244.56,568.16,81.09,28.14,Organic/Email,True,2026-06-29
ORD-016916,ORD-016916-2,2026-06-14,CUST-10987,BOT-018,Bottoms,XL,1,637.26,298.64,63.17,15.38,Organic/Email,True,2026-06-28
ORD-016917,ORD-016917-1,2026-06-14,CUST-10988,DRE-001,Dresses,XS,1,1381.36,691.95,71.81,31.01,Instagram Ads,False,
ORD-016918,ORD-016918-1,2026-06-14,CUST-10421,OUT-004,Outerwear,XL,1,2080.78,1178.46,93.24,45.7,Organic/Email,False,
ORD-016919,ORD-016919-1,2026-06-14,CUST-10989,DRE-021,Dresses,M,1,848.71,436.66,74.09,19.82,Google Ads,False,
ORD-016920,ORD-016920-1,2026-06-14,CUST-10990,OUT-019,Outerwear,XS,1,2467.39,1415.71,42.06,53.82,Google Ads,True,2026-07-01
ORD-016915,ORD-016915-1,2026-06-14,CUST-10986,TOP-001,Tops,L,1,843.02,454.99,51.46,19.7,Google Ads,False,
ORD-016921,ORD-016921-1,2026-06-14,CUST-09051,BOT-014,Bottoms,S,1,1585.22,832.78,69.88,35.29,Organic/Email,False,
ORD-017057,ORD-017057-1,2026-06-15,CUST-02757,DRE-011,Dresses,XS,1,2159.16,1264.9,63.28,47.34,Organic/Email,False,
ORD-017058,ORD-017058-1,2026-06-15,CUST-11078,TOP-034,Tops,XL,1,948.21,582.92,79.26,21.91,Organic/Email,True,2026-06-30
ORD-017059,ORD-017059-1,2026-06-15,CUST-11079,TOP-021,Tops,M,1,990.29,475.7,63.33,22.8,Google Ads,False,
ORD-017059,ORD-017059-2,2026-06-15,CUST-11079,TOP-006,Tops,S,1,683.29,329.33,66.46,16.35,Google Ads,False,
ORD-017060,ORD-017060-1,2026-06-15,CUST-11080,DRE-025,Dresses,L,1,2014.68,1222.35,69.28,44.31,Organic/Email,False,
ORD-017060,ORD-017060-2,2026-06-15,CUST-11080,TOP-017,Tops,XS,1,496.16,198.5,64.27,12.42,Organic/Email,False,
ORD-017063,ORD-017063-1,2026-06-15,CUST-11083,DRE-024,Dresses,XS,1,1383.96,637.86,68.18,31.06,Instagram Ads,False,
ORD-017062,ORD-017062-1,2026-06-15,CUST-11082,DRE-007,Dresses,S,1,2106.55,1037.34,91.15,46.24,Instagram Ads,True,2026-06-27
ORD-017064,ORD-017064-1,2026-06-15,CUST-11084,BOT-023,Bottoms,XL,1,1505.43,844.87,79.76,33.61,Affiliate,False,
ORD-017065,ORD-017065-1,2026-06-15,CUST-00410,OUT-001,Outerwear,S,1,3221.76,1842.78,72.51,69.66,Organic/Email,False,
ORD-017066,ORD-017066-1,2026-06-15,CUST-11085,ACC-002,Accessories,One Size,1,612.72,325.76,53.74,14.87,Instagram Ads,True,2026-07-02
ORD-017067,ORD-017067-1,2026-06-15,CUST-11014,TOP-024,Tops,L,1,1093.44,459.37,64.97,24.96,Organic/Email,True,2026-06-26
ORD-017067,ORD-017067-2,2026-06-15,CUST-11014,TOP-013,Tops,M,1,532.99,251.0,72.86,13.19,Organic/Email,False,
ORD-017061,ORD-017061-1,2026-06-15,CUST-11081,OUT-018,Outerwear,S,1,1292.45,753.95,73.11,29.14,Instagram Ads,False,
ORD-017056,ORD-017056-2,2026-06-15,CUST-11077,TOP-032,Tops,S,2,352.91,164.38,81.79,16.82,Instagram Ads,True,2026-07-01
ORD-017051,ORD-017051-2,2026-06-15,CUST-11072,DRE-024,Dresses,M,1,1154.85,637.86,62.5,26.25,Instagram Ads,False,
ORD-017055,ORD-017055-2,2026-06-15,CUST-11076,TOP-023,Tops,XL,1,735.4,300.27,67.05,17.44,Instagram Ads,True,2026-06-21
ORD-017055,ORD-017055-1,2026-06-15,CUST-11076,TOP-022,Tops,XS,1,839.75,355.35,100.31,19.63,Instagram Ads,False,
ORD-017054,ORD-017054-2,2026-06-15,CUST-11075,FOO-002,Footwear,11,1,824.25,559.19,75.78,19.31,Google Ads,False,
ORD-017054,ORD-017054-1,2026-06-15,CUST-11075,ACC-002,Accessories,One Size,1,712.5,325.76,76.31,16.96,Google Ads,True,2026-06-23
ORD-017053,ORD-017053-1,2026-06-15,CUST-11074,ACC-004,Accessories,One Size,1,980.91,459.78,91.76,22.6,Google Ads,False,
ORD-017052,ORD-017052-1,2026-06-15,CUST-11073,TOP-018,Tops,S,1,904.77,441.41,67.83,21.0,Google Ads,False,
ORD-017051,ORD-017051-1,2026-06-15,CUST-11072,OUT-006,Outerwear,L,1,1559.7,894.55,64.02,34.75,Instagram Ads,False,
ORD-017050,ORD-017050-1,2026-06-15,CUST-11071,TOP-017,Tops,S,1,473.95,198.5,71.53,11.95,Instagram Ads,False,
ORD-017049,ORD-017049-2,2026-06-15,CUST-11070,TOP-003,Tops,S,1,950.2,492.78,59.83,21.95,Google Ads,False,
ORD-017049,ORD-017049-1,2026-06-15,CUST-11070,FOO-019,Footwear,10,1,766.09,460.55,63.73,18.09,Google Ads,True,2026-07-04
ORD-017048,ORD-017048-1,2026-06-15,CUST-11069,FOO-011,Footwear,9,1,2447.67,1646.44,67.05,53.4,Google Ads,False,
ORD-017047,ORD-017047-1,2026-06-15,CUST-11068,TOP-002,Tops,XL,1,850.75,384.14,83.82,19.87,Organic/Email,False,
ORD-017068,ORD-017068-1,2026-06-15,CUST-11086,DRE-030,Dresses,L,2,1989.48,1206.82,53.76,85.56,Organic/Email,False,
ORD-017046,ORD-017046-1,2026-06-15,CUST-11067,OUT-002,Outerwear,XL,1,3392.77,1535.78,71.5,73.25,Google Ads,True,2026-06-20
ORD-017056,ORD-017056-1,2026-06-15,CUST-11077,TOP-027,Tops,M,1,918.67,435.83,68.84,21.29,Instagram Ads,False,
ORD-017069,ORD-017069-1,2026-06-15,CUST-11087,TOP-027,Tops,XS,1,1030.34,435.83,62.76,23.64,Instagram Ads,False,
ORD-017082,ORD-017082-1,2026-06-15,CUST-11098,ACC-002,Accessories,One Size,2,596.6,325.76,71.87,27.06,Organic/Email,False,
ORD-017071,ORD-017071-1,2026-06-15,CUST-11089,DRE-007,Dresses,XL,1,1590.36,1037.34,67.24,35.4,Google Ads,False,
ORD-017045,ORD-017045-1,2026-06-15,CUST-03133,OUT-018,Outerwear,M,1,1326.72,753.95,75.49,29.86,Google Ads,True,2026-06-27
ORD-017091,ORD-017091-1,2026-06-15,CUST-11101,ACC-005,Accessories,One Size,1,945.22,327.27,92.59,21.85,Instagram Ads,False,
ORD-017090,ORD-017090-1,2026-06-15,CUST-05260,TOP-013,Tops,M,1,540.16,251.0,65.29,13.34,Organic/Email,True,2026-06-20
ORD-017089,ORD-017089-2,2026-06-15,CUST-11100,BOT-029,Bottoms,M,1,1254.34,683.11,72.14,28.34,Instagram Ads,False,
ORD-017089,ORD-017089-1,2026-06-15,CUST-11100,FOO-020,Footwear,6,1,2708.61,1397.71,78.44,58.88,Instagram Ads,True,2026-06-21
ORD-017088,ORD-017088-1,2026-06-15,CUST-04435,FOO-019,Footwear,8,1,737.49,460.55,72.15,17.49,Instagram Ads,False,
ORD-017087,ORD-017087-1,2026-06-15,CUST-10537,FOO-002,Footwear,11,1,926.58,559.19,60.58,21.46,Influencer,True,2026-06-29
ORD-017086,ORD-017086-3,2026-06-15,CUST-11099,TOP-030,Tops,L,1,957.86,424.76,87.74,22.12,Instagram Ads,False,
ORD-017086,ORD-017086-2,2026-06-15,CUST-11099,BOT-013,Bottoms,M,1,1057.67,568.16,81.02,24.21,Instagram Ads,False,
ORD-017086,ORD-017086-1,2026-06-15,CUST-11099,BOT-004,Bottoms,M,1,1186.36,653.38,79.72,26.91,Instagram Ads,False,
ORD-017085,ORD-017085-1,2026-06-15,CUST-07136,DRE-018,Dresses,M,1,2125.39,938.44,56.71,46.63,Organic/Email,False,
ORD-017084,ORD-017084-2,2026-06-15,CUST-08701,TOP-021,Tops,M,1,810.07,475.7,67.26,19.01,Organic/Email,True,2026-06-24
ORD-017084,ORD-017084-1,2026-06-15,CUST-08701,TOP-024,Tops,XS,1,923.04,459.37,69.35,21.38,Organic/Email,False,
ORD-017083,ORD-017083-1,2026-06-15,CUST-06244,BOT-013,Bottoms,S,1,1208.32,568.16,86.91,27.37,Affiliate,True,2026-06-30
ORD-017070,ORD-017070-1,2026-06-15,CUST-11088,ACC-011,Accessories,One Size,2,893.56,432.78,75.45,39.53,Google Ads,False,
ORD-017081,ORD-017081-1,2026-06-15,CUST-03885,ACC-015,Accessories,One Size,1,489.73,181.83,85.65,12.28,Organic/Email,False,
ORD-017079,ORD-017079-2,2026-06-15,CUST-11096,TOP-028,Tops,XS,1,393.24,195.35,84.3,10.26,Affiliate,False,
ORD-017079,ORD-017079-1,2026-06-15,CUST-11096,OUT-012,Outerwear,L,1,3243.28,1507.3,90.3,70.11,Affiliate,False,
ORD-017078,ORD-017078-3,2026-06-15,CUST-11095,TOP-025,Tops,L,2,468.44,278.81,82.16,21.67,Google Ads,False,
ORD-017078,ORD-017078-2,2026-06-15,CUST-11095,TOP-015,Tops,L,1,934.14,526.42,62.71,21.62,Google Ads,False,
ORD-017078,ORD-017078-1,2026-06-15,CUST-11095,DRE-012,Dresses,XL,1,1821.08,887.06,74.59,40.24,Google Ads,False,
ORD-017077,ORD-017077-2,2026-06-15,CUST-11094,OUT-019,Outerwear,XL,2,2430.55,1415.71,56.55,104.08,Affiliate,False,
ORD-017077,ORD-017077-1,2026-06-15,CUST-11094,TOP-019,Tops,M,1,731.19,340.62,76.66,17.35,Affiliate,False,
ORD-017076,ORD-017076-1,2026-06-15,CUST-11093,OUT-005,Outerwear,XL,1,1255.64,790.88,60.82,28.37,Instagram Ads,False,
ORD-017075,ORD-017075-1,2026-06-15,CUST-03109,DRE-008,Dresses,L,1,2429.2,999.26,78.95,53.01,Organic/Email,True,2026-06-25
ORD-017074,ORD-017074-1,2026-06-15,CUST-11092,FOO-009,Footwear,7,1,1537.01,1066.57,63.34,34.28,Organic/Email,False,
ORD-017073,ORD-017073-1,2026-06-15,CUST-11091,ACC-006,Accessories,One Size,1,217.54,108.58,69.94,6.57,Instagram Ads,False,
ORD-017072,ORD-017072-1,2026-06-15,CUST-11090,BOT-027,Bottoms,L,2,1320.33,766.14,60.82,57.45,Instagram Ads,True,2026-06-19
